round,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,rejected_clients,scenario
12.0,1.2258157572093036,0.9999999777210176,1.2258157572093036,0.9999999777210176,2.402844364450109,1.0000000125728548,2.402844364450109,1.0000000125728548,0.5948906195676877,0.5948906195676877,0.5948906195676877,0.5948906195676877,w3,sign_flip_defended
13.0,1.3173439212649325,1.0000000902655262,1.3173439212649325,1.0000000902655262,2.4898147192005577,0.999999929539624,2.4898147192005577,0.999999929539624,0.5640135139642083,0.5640135139642083,0.5640135139642083,0.5640135139642083,w3,sign_flip_defended
14.0,1.1889275219912874,0.9999999250867376,1.1889275219912874,0.9999999250867376,2.510276160654444,1.0000000125728548,2.510276160654444,1.0000000125728548,0.5505398668560575,0.5505398668560575,0.5505398668560575,0.5505398668560575,w3,sign_flip_defended
15.0,1.2461909962049145,1.000000063853802,1.2461909962049145,1.000000063853802,2.572514099105859,0.9999999799765644,2.572514099105859,0.9999999799765644,0.5488033822042229,0.5488033822042229,0.5488033822042229,0.5488033822042229,w3,sign_flip_defended
16.0,1.2118273505855557,1.0000000913278158,1.2118273505855557,1.0000000913278158,2.595801829491456,1.0000000518630243,2.595801829491456,1.0000000518630243,0.6109173467884114,0.6109173467884114,0.6109173467884114,0.6109173467884114,w3,sign_flip_defended
17.0,1.339486743643682,1.0000000473810349,1.339486743643682,1.0000000473810349,2.561779028916822,0.9999999973806551,2.561779028916822,0.9999999973806551,0.6288377579420273,0.6288377579420273,0.6288377579420273,0.6288377579420273,w3,sign_flip_defended
18.0,1.2661564371736551,1.0000000236032065,1.2661564371736551,1.0000000236032065,2.624302579841705,0.9999999995343388,2.624302579841705,0.9999999995343388,0.6018868501226133,0.6018868501226133,0.6018868501226133,0.6018868501226133,w3,sign_flip_defended
19.0,1.3407337803903252,0.999999990366632,1.3407337803903252,0.999999990366632,2.6225411493178967,1.0000000497675487,2.6225411493178967,1.0000000497675487,0.5856132890371846,0.5856132890371846,0.5856132890371846,0.5856132890371846,w3,sign_flip_defended
20.0,1.2488117518640331,1.000000018335413,1.2488117518640331,1.000000018335413,2.684188344052972,1.000000019208528,2.684188344052972,1.000000019208528,0.5917569938211193,0.5917569938211193,0.5917569938211193,0.5917569938211193,w3,sign_flip_defended
1.0,1.2987603522689362,1.2987603522689362,1.2987603522689362,1.2987603522689362,1.8176561858793747,1.8176561858793747,1.8176561858793747,1.8176561858793747,0.6297003469922515,0.6297003469922515,0.6297003469922515,0.6297003469922515,,sign_flip_no_defense
2.0,1.2534704224333184,1.2534704224333184,1.2534704224333184,1.2534704224333184,2.107382345370208,2.107382345370208,2.107382345370208,2.107382345370208,0.6199418248240165,0.6199418248240165,0.6199418248240165,0.6199418248240165,,sign_flip_no_defense
3.0,1.3235541869276333,1.3235541869276333,1.3235541869276333,1.3235541869276333,2.471096325767307,2.471096325767307,2.471096325767307,2.471096325767307,0.5875707204521468,0.5875707204521468,0.5875707204521468,0.5875707204521468,,sign_flip_no_defense
4.0,1.4230005088386015,1.4230005088386015,1.4230005088386015,1.4230005088386015,2.8475372950409747,2.8475372950409747,2.8475372950409747,2.8475372950409747,0.6379185500974125,0.6379185500974125,0.6379185500974125,0.6379185500974125,,sign_flip_no_defense
5.0,1.2536128453248518,1.2536128453248518,1.2536128453248518,1.2536128453248518,3.258113179407679,3.258113179407679,3.258113179407679,3.258113179407679,0.7049148284945596,0.7049148284945596,0.7049148284945596,0.7049148284945596,,sign_flip_no_defense
6.0,1.2215794985136,1.2215794985136,1.2215794985136,1.2215794985136,3.771337610013573,3.771337610013573,3.771337610013573,3.771337610013573,0.6730270667255294,0.6730270667255294,0.6730270667255294,0.6730270667255294,,sign_flip_no_defense
7.0,1.279140528013887,1.279140528013887,1.279140528013887,1.279140528013887,4.149947347867125,4.149947347867125,4.149947347867125,4.149947347867125,0.7794951653310146,0.7794951653310146,0.7794951653310146,0.7794951653310146,,sign_flip_no_defense
8.0,1.30520862747802,1.30520862747802,1.30520862747802,1.30520862747802,4.533801422674176,4.533801422674176,4.533801422674176,4.533801422674176,0.8594158195424588,0.8594158195424588,0.8594158195424588,0.8594158195424588,,sign_flip_no_defense
9.0,1.2868558188195105,1.2868558188195105,1.2868558188195105,1.2868558188195105,5.044868935644351,5.044868935644351,5.044868935644351,5.044868935644351,0.9161999360454552,0.9161999360454552,0.9161999360454552,0.9161999360454552,,sign_flip_no_defense
10.0,1.215461592245548,1.215461592245548,1.215461592245548,1.215461592245548,5.388321212857084,5.388321212857084,5.388321212857084,5.388321212857084,0.9734386568077892,0.9734386568077892,0.9734386568077892,0.9734386568077892,,sign_flip_no_defense
11.0,1.317917332892783,1.317917332892783,1.317917332892783,1.317917332892783,5.796970227839727,5.796970227839727,5.796970227839727,5.796970227839727,1.007680422238173,1.007680422238173,1.007680422238173,1.007680422238173,,sign_flip_no_defense
12.0,1.3805938840475005,1.3805938840475005,1.3805938840475005,1.3805938840475005,6.154823108814833,6.154823108814833,6.154823108814833,6.154823108814833,1.1167052802157806,1.1167052802157806,1.1167052802157806,1.1167052802157806,,sign_flip_no_defense
13.0,1.3133351303022132,1.3133351303022132,1.3133351303022132,1.3133351303022132,6.49827331753816,6.49827331753816,6.49827331753816,6.49827331753816,1.1557113481769423,1.1557113481769423,1.1557113481769423,1.1557113481769423,,sign_flip_no_defense
14.0,1.1871485205670351,1.1871485205670351,1.1871485205670351,1.1871485205670351,6.779145617433806,6.779145617433806,6.779145617433806,6.779145617433806,1.219775578389757,1.219775578389757,1.219775578389757,1.219775578389757,,sign_flip_no_defense
15.0,1.204611442134159,1.204611442134159,1.204611442134159,1.204611442134159,6.890600515828132,6.890600515828132,6.890600515828132,6.890600515828132,1.2975752961998794,1.2975752961998794,1.2975752961998794,1.2975752961998794,,sign_flip_no_defense
16.0,1.1852136611863429,1.1852136611863429,1.1852136611863429,1.1852136611863429,7.062780362024825,7.062780362024825,7.062780362024825,7.062780362024825,1.327323212950256,1.327323212950256,1.327323212950256,1.327323212950256,,sign_flip_no_defense
17.0,1.2341851378144082,1.2341851378144082,1.2341851378144082,1.2341851378144082,7.344562615420033,7.344562615420033,7.344562615420033,7.344562615420033,1.3485704058130648,1.3485704058130648,1.3485704058130648,1.3485704058130648,,sign_flip_no_defense
18.0,1.2820168677435124,1.2820168677435124,1.2820168677435124,1.2820168677435124,7.273387855499674,7.273387855499674,7.273387855499674,7.273387855499674,1.408823775976095,1.408823775976095,1.408823775976095,1.408823775976095,,sign_flip_no_defense
19.0,1.273017805363965,1.273017805363965,1.273017805363965,1.273017805363965,7.321328120173876,7.321328120173876,7.321328120173876,7.321328120173876,1.390988639906164,1.390988639906164,1.390988639906164,1.390988639906164,,sign_flip_no_defense
20.0,1.269635128759777,1.269635128759777,1.269635128759777,1.269635128759777,7.394780746740638,7.394780746740638,7.394780746740638,7.394780746740638,1.4406248574660223,1.4406248574660223,1.4406248574660223,1.4406248574660223,,sign_flip_no_defense
