round,w3_update_norm,w3_clipped_norm,w3_grad_norm_before,w3_grad_norm_after,w2_update_norm,w2_clipped_norm,w2_grad_norm_before,w2_grad_norm_after,w1_update_norm,w1_clipped_norm,w1_grad_norm_before,w1_grad_norm_after,rejected_clients,scenario
5.0,1.119145977546714,1.0000000447034827,1.119145977546714,1.0000000447034827,0.1793851122099208,0.1793851122099208,0.1793851122099208,0.1793851122099208,0.224862569653596,0.224862569653596,0.224862569653596,0.224862569653596,w3,sign_flip_defended
6.0,0.8919346031744427,0.8919346031744427,0.8919346031744427,0.8919346031744427,0.1631729698946224,0.1631729698946224,0.1631729698946224,0.1631729698946224,0.2109038096473398,0.2109038096473398,0.2109038096473398,0.2109038096473398,w3,sign_flip_defended
7.0,0.8472708428003685,0.8472708428003685,0.8472708428003685,0.8472708428003685,0.1472541546591686,0.1472541546591686,0.1472541546591686,0.1472541546591686,0.1659252257216681,0.1659252257216681,0.1659252257216681,0.1659252257216681,w3,sign_flip_defended
8.0,0.794334883791185,0.794334883791185,0.794334883791185,0.794334883791185,0.1324126257943676,0.1324126257943676,0.1324126257943676,0.1324126257943676,0.1135777260524971,0.1135777260524971,0.1135777260524971,0.1135777260524971,w3,sign_flip_defended
9.0,0.8462528706111707,0.8462528706111707,0.8462528706111707,0.8462528706111707,0.1312131299161913,0.1312131299161913,0.1312131299161913,0.1312131299161913,0.1715863144263438,0.1715863144263438,0.1715863144263438,0.1715863144263438,w3,sign_flip_defended
10.0,0.6986354227419863,0.6986354227419863,0.6986354227419863,0.6986354227419863,0.1041858608224743,0.1041858608224743,0.1041858608224743,0.1041858608224743,0.1764452262069156,0.1764452262069156,0.1764452262069156,0.1764452262069156,w3,sign_flip_defended
11.0,0.6786667349712832,0.6786667349712832,0.6786667349712832,0.6786667349712832,0.1103323417567365,0.1103323417567365,0.1103323417567365,0.1103323417567365,0.1961478702931851,0.1961478702931851,0.1961478702931851,0.1961478702931851,w3,sign_flip_defended
12.0,0.7348060015282926,0.7348060015282926,0.7348060015282926,0.7348060015282926,0.1078349127312791,0.1078349127312791,0.1078349127312791,0.1078349127312791,0.2055429051029273,0.2055429051029273,0.2055429051029273,0.2055429051029273,w3,sign_flip_defended
13.0,0.6272107557581085,0.6272107557581085,0.6272107557581085,0.6272107557581085,0.1191871954623213,0.1191871954623213,0.1191871954623213,0.1191871954623213,0.1131018088869622,0.1131018088869622,0.1131018088869622,0.1131018088869622,w3,sign_flip_defended
14.0,0.703960998567413,0.703960998567413,0.703960998567413,0.703960998567413,0.1047318775502973,0.1047318775502973,0.1047318775502973,0.1047318775502973,0.1353364479135913,0.1353364479135913,0.1353364479135913,0.1353364479135913,w3,sign_flip_defended
15.0,0.57770526556662,0.57770526556662,0.57770526556662,0.57770526556662,0.1170281972164873,0.1170281972164873,0.1170281972164873,0.1170281972164873,0.1128093627063503,0.1128093627063503,0.1128093627063503,0.1128093627063503,w3,sign_flip_defended
16.0,0.5957565440005799,0.5957565440005799,0.5957565440005799,0.5957565440005799,0.1117782459984158,0.1117782459984158,0.1117782459984158,0.1117782459984158,0.2210308190951953,0.2210308190951953,0.2210308190951953,0.2210308190951953,w3,sign_flip_defended
17.0,0.678627100105721,0.678627100105721,0.678627100105721,0.678627100105721,0.0967936344785092,0.0967936344785092,0.0967936344785092,0.0967936344785092,0.1806340579299357,0.1806340579299357,0.1806340579299357,0.1806340579299357,w3,sign_flip_defended
18.0,0.6608434247873224,0.6608434247873224,0.6608434247873224,0.6608434247873224,0.0882548152921785,0.0882548152921785,0.0882548152921785,0.0882548152921785,0.1335095353464883,0.1335095353464883,0.1335095353464883,0.1335095353464883,w3,sign_flip_defended
19.0,0.6914002049849957,0.6914002049849957,0.6914002049849957,0.6914002049849957,0.089772571351188,0.089772571351188,0.089772571351188,0.089772571351188,0.1095965156060739,0.1095965156060739,0.1095965156060739,0.1095965156060739,w3,sign_flip_defended
20.0,0.6636639702140524,0.6636639702140524,0.6636639702140524,0.6636639702140524,0.1056993553400536,0.1056993553400536,0.1056993553400536,0.1056993553400536,0.1883345177393955,0.1883345177393955,0.1883345177393955,0.1883345177393955,w3,sign_flip_defended
1.0,1.5441439379281132,1.5441439379281132,1.5441439379281132,1.5441439379281132,0.3347889014685629,0.3347889014685629,0.3347889014685629,0.3347889014685629,0.3015277117570193,0.3015277117570193,0.3015277117570193,0.3015277117570193,,sign_flip_no_defense
2.0,1.8619298669011648,1.8619298669011648,1.8619298669011648,1.8619298669011648,0.364396401238887,0.364396401238887,0.364396401238887,0.364396401238887,0.3403879881424099,0.3403879881424099,0.3403879881424099,0.3403879881424099,,sign_flip_no_defense
3.0,2.1395645734542765,2.1395645734542765,2.1395645734542765,2.1395645734542765,0.4221007837878851,0.4221007837878851,0.4221007837878851,0.4221007837878851,0.4031320601892078,0.4031320601892078,0.4031320601892078,0.4031320601892078,,sign_flip_no_defense
4.0,2.4387424447784825,2.4387424447784825,2.4387424447784825,2.4387424447784825,0.5032697625027595,0.5032697625027595,0.5032697625027595,0.5032697625027595,0.38827122772741,0.38827122772741,0.38827122772741,0.38827122772741,,sign_flip_no_defense
5.0,2.651412499815129,2.651412499815129,2.651412499815129,2.651412499815129,0.5447771455299372,0.5447771455299372,0.5447771455299372,0.5447771455299372,0.4058627924830318,0.4058627924830318,0.4058627924830318,0.4058627924830318,,sign_flip_no_defense
6.0,2.991993536775475,2.991993536775475,2.991993536775475,2.991993536775475,0.4931133050575819,0.4931133050575819,0.4931133050575819,0.4931133050575819,0.4796903199903558,0.4796903199903558,0.4796903199903558,0.4796903199903558,,sign_flip_no_defense
7.0,2.926382372313332,2.926382372313332,2.926382372313332,2.926382372313332,0.6141032250321615,0.6141032250321615,0.6141032250321615,0.6141032250321615,0.4327642395922245,0.4327642395922245,0.4327642395922245,0.4327642395922245,,sign_flip_no_defense
8.0,3.0178125037368786,3.0178125037368786,3.0178125037368786,3.0178125037368786,0.5858190822149622,0.5858190822149622,0.5858190822149622,0.5858190822149622,0.5481881728470172,0.5481881728470172,0.5481881728470172,0.5481881728470172,,sign_flip_no_defense
9.0,2.554596254778265,2.554596254778265,2.554596254778265,2.554596254778265,0.6703669102744977,0.6703669102744977,0.6703669102744977,0.6703669102744977,0.4591455247713976,0.4591455247713976,0.4591455247713976,0.4591455247713976,,sign_flip_no_defense
10.0,2.699790082603767,2.699790082603767,2.699790082603767,2.699790082603767,0.6148457071498563,0.6148457071498563,0.6148457071498563,0.6148457071498563,0.6180188281852917,0.6180188281852917,0.6180188281852917,0.6180188281852917,,sign_flip_no_defense
11.0,2.9622781833467293,2.9622781833467293,2.9622781833467293,2.9622781833467293,0.5627757520754495,0.5627757520754495,0.5627757520754495,0.5627757520754495,0.5380186097874666,0.5380186097874666,0.5380186097874666,0.5380186097874666,,sign_flip_no_defense
12.0,2.718322692921799,2.718322692921799,2.718322692921799,2.718322692921799,0.549234456201302,0.549234456201302,0.549234456201302,0.549234456201302,0.5909053268429441,0.5909053268429441,0.5909053268429441,0.5909053268429441,,sign_flip_no_defense
13.0,2.735803051384053,2.735803051384053,2.735803051384053,2.735803051384053,0.6088586615711148,0.6088586615711148,0.6088586615711148,0.6088586615711148,0.446477333815982,0.446477333815982,0.446477333815982,0.446477333815982,,sign_flip_no_defense
14.0,2.7836324795607013,2.7836324795607013,2.7836324795607013,2.7836324795607013,0.6262847376871403,0.6262847376871403,0.6262847376871403,0.6262847376871403,0.3695225820976471,0.3695225820976471,0.3695225820976471,0.3695225820976471,,sign_flip_no_defense
15.0,2.637432646004387,2.637432646004387,2.637432646004387,2.637432646004387,0.5922505768810469,0.5922505768810469,0.5922505768810469,0.5922505768810469,0.477877532767721,0.477877532767721,0.477877532767721,0.477877532767721,,sign_flip_no_defense
16.0,2.756510167699246,2.756510167699246,2.756510167699246,2.756510167699246,0.5693089084523473,0.5693089084523473,0.5693089084523473,0.5693089084523473,0.4978322412783063,0.4978322412783063,0.4978322412783063,0.4978322412783063,,sign_flip_no_defense
17.0,3.0205554187573807,3.0205554187573807,3.0205554187573807,3.0205554187573807,0.5814312203736667,0.5814312203736667,0.5814312203736667,0.5814312203736667,0.5109206999085947,0.5109206999085947,0.5109206999085947,0.5109206999085947,,sign_flip_no_defense
18.0,2.813728943521013,2.813728943521013,2.813728943521013,2.813728943521013,0.5952923413678285,0.5952923413678285,0.5952923413678285,0.5952923413678285,0.5289842298725733,0.5289842298725733,0.5289842298725733,0.5289842298725733,,sign_flip_no_defense
19.0,2.829876831351668,2.829876831351668,2.829876831351668,2.829876831351668,0.627419279131378,0.627419279131378,0.627419279131378,0.627419279131378,0.517530851634433,0.517530851634433,0.517530851634433,0.517530851634433,,sign_flip_no_defense
20.0,2.918390404443471,2.918390404443471,2.918390404443471,2.918390404443471,0.5150314738799879,0.5150314738799879,0.5150314738799879,0.5150314738799879,0.4771475200901901,0.4771475200901901,0.4771475200901901,0.4771475200901901,,sign_flip_no_defense
